Date,Country,Realized_Price,Value
2017-12-07,United States,0,1.0
2017-12-07,United States,8750,1.0
2017-12-07,United States,6875,1.0
2017-12-07,United States,3500,1.0
2017-12-07,United States,11250,1.0
2017-12-07,United States,3000,1.0
2017-12-07,United States,3000,1.0
2017-12-07,United States,3250,1.0
2017-12-07,United States,3250,1.0
2017-12-07,United States,4750,1.0
2017-12-07,United States,6250,1.0
2017-12-07,United States,10000,1.0
2017-12-07,United States,7500,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,5000,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,12500,1.0
2017-12-07,United States,6250,1.0
2017-12-07,United States,27500,1.0
2017-12-07,United States,5000,1.0
2017-12-07,United States,7500,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,2750,1.0
2017-11-17,United States,807000,1.0
2017-11-16,United States,0,1.0
2017-11-15,United States,0,1.0
2017-10-17,United States,20000,1.0
2017-09-12,United States,6875,1.0
2017-06-06,United States,0,1.0
2017-06-06,United States,0,1.0
2017-06-03,United States,6875,1.0
2017-04-18,United States,6875,1.0
2017-03-08,United States,4000,1.0
2017-03-08,United States,1400,1.0
2017-03-04,United States,8000,1.0
2017-03-01,United States,0,1.0
2017-03-01,United States,10000,1.0
2017-02-02,United States,0,1.0
2016-12-06,United States,0,1.0
2016-12-06,United States,0,1.0
2016-11-01,United States,13750,1.0
2016-07-28,United States,0,1.0
2016-06-07,United States,0,1.0
2016-06-07,United States,5625,1.0
2016-06-07,United States,6875,1.0
2016-05-13,United States,3690,1.0
2016-05-12,United States,3900,1.0
2016-05-12,United States,0,1.0
2016-04-30,United States,4375,1.0
2016-04-25,United States,4750,1.0
2016-04-20,United States,12500,1.0
2016-03-22,United States,10000,1.0
2016-03-22,United States,0,1.0
2016-03-22,United States,3000,1.0
2016-03-22,United States,0,1.0
2016-03-01,United States,10000,1.0
2015-11-23,United States,0,1.0
2015-11-23,United States,0,1.0
2015-11-23,United States,8750,1.0
2015-10-27,United States,9375,1.0
2015-10-27,United States,0,1.0
2015-10-26,United States,11875,1.0
2015-10-26,United States,17500,1.0
2015-10-26,United States,0,1.0
2015-10-26,United States,5000,1.0
2015-10-20,United States,0,1.0
2015-07-14,United States,13750,1.0
2015-07-14,United States,10625,1.0
2015-07-14,United States,8750,1.0
2015-07-14,United States,6875,1.0
2015-07-14,United States,6000,1.0
2015-05-17,United States,5000,1.0
2015-05-13,United States,225000,1.0
2015-05-12,United States,634000,1.0
2015-05-12,United States,4750,1.0
2015-05-12,United States,5200,1.0
2015-05-12,United States,0,1.0
2015-05-11,United States,0,1.0
2015-05-01,United States,22500,1.0
2015-04-23,United States,0,1.0
2015-04-23,United States,0,1.0
2015-04-21,United States,6000,1.0
2015-04-21,United States,12500,1.0
2015-04-21,United States,0,1.0
2015-03-04,United States,10000,1.0
2015-03-04,United States,10000,1.0
2015-03-04,United States,11250,1.0
2015-02-12,United States,14375,1.0
2015-02-12,United States,20000,1.0
2015-02-12,United States,11875,1.0
2014-11-12,United States,5750,1.0
2014-11-12,United States,12500,1.0
2014-10-30,United States,11250,1.0
2014-10-30,United States,0,1.0
2014-10-30,United States,11250,1.0
2014-10-28,United States,35000,1.0
2014-10-28,United States,0,1.0
2014-10-28,United States,6875,1.0
2014-10-23,United States,22500,1.0
2014-10-23,United States,8750,1.0
2014-10-23,United States,8750,1.0
2014-10-23,United States,8750,1.0
2014-10-21,United States,0,1.0
2014-05-01,United States,68750,1.0
2014-05-01,United States,0,1.0
2014-05-01,United States,0,1.0
2014-04-23,United States,9375,1.0
2014-04-23,United States,13750,1.0
2013-11-03,United States,0,1.0
2013-11-02,United States,6875,1.0
2013-11-02,United States,10000,1.0
2013-09-26,United States,0,1.0
2013-09-26,United States,6250,1.0
2013-06-08,United States,4000,1.0
2013-05-22,United States,16250,1.0
2013-05-22,United States,10000,1.0
2013-05-22,United States,17500,1.0
2013-05-16,United States,3000,1.0
2012-06-14,United States,6500,1.0
2011-11-17,United States,0,1.0
2011-11-09,United States,578500,1.0
2011-10-26,United States,27500,1.0
2011-07-21,United States,5000,1.0
2011-07-21,United States,4750,1.0
2011-06-08,United States,6250,1.0
2011-06-08,United States,8125,1.0
2011-02-24,United States,0,1.0
2010-11-21,United States,0,1.0
2010-11-18,United States,0,1.0
2010-10-29,United States,7500,1.0
2010-06-08,United States,0,1.0
2010-06-08,United States,960,1.0
2019-05-19,United States,3000,1.0
2019-05-16,United States,4940,1.0
2019-05-16,United States,0,1.0
2019-05-16,United States,5000,1.0
2019-04-30,United States,10000,1.0
2019-04-25,United States,0,1.0
2019-04-23,United States,31250,1.0
2019-04-23,United States,18750,1.0
2019-03-28,United States,140000,1.0
2018-10-16,United States,2250,1.0
2018-09-30,United States,11875,1.0
2018-07-19,United States,9375,1.0
2018-07-19,United States,10625,1.0
2018-05-22,United States,6750,1.0
2018-04-26,United States,62500,1.0
2018-01-18,United States,8125,1.0
2017-12-07,United States,3500,1.0
2017-12-07,United States,37500,1.0
2017-12-07,United States,3000,1.0
2017-12-07,United States,3250,1.0
2017-12-07,United States,4750,1.0
2017-12-07,United States,10000,1.0
2017-12-07,United States,35000,1.0
2017-12-07,United States,40000,1.0
2017-12-07,United States,27500,1.0
2017-11-16,United States,0,1.0
2017-10-23,United States,20000,1.0
2017-10-23,United States,8750,1.0
2017-10-23,United States,10000,1.0
2017-10-23,United States,17500,1.0
2017-09-12,United States,6875,1.0
2017-09-12,United States,5625,1.0
2017-08-31,United States,0,1.0
2017-06-22,United States,13000,1.0
2017-06-06,United States,0,1.0
2017-06-06,United States,0,1.0
2017-06-06,United States,0,1.0
2017-06-03,United States,6875,1.0
2017-05-30,United States,0,1.0
2017-05-21,United States,0,1.0
2017-04-27,United States,13750,1.0
2017-04-27,United States,15000,1.0
2017-04-18,United States,4000,1.0
2017-04-18,United States,6875,1.0
2017-03-08,United States,4000,1.0
2017-03-01,United States,10000,1.0
2016-12-06,United States,10000,1.0
2016-10-27,United States,0,1.0
2016-10-26,United States,43750,1.0
2016-10-26,United States,0,1.0
2016-10-26,United States,0,1.0
2016-07-28,United States,0,1.0
2016-05-12,United States,0,1.0
2016-05-01,United States,14300,1.0
2016-05-01,United States,0,1.0
2016-04-30,United States,4375,1.0
2016-04-25,United States,10000,1.0
2016-04-25,United States,52500,1.0
2016-04-20,United States,12500,1.0
2016-03-29,United States,0,1.0
2016-03-22,United States,15000,1.0
2016-03-01,United States,10000,1.0
2016-03-01,United States,8125,1.0
2015-10-27,United States,0,1.0
2015-10-26,United States,0,1.0
2015-07-14,United States,6000,1.0
2015-05-13,United States,225000,1.0
2015-05-12,United States,634000,1.0
2015-05-12,United States,4750,1.0
2015-05-12,United States,0,1.0
2015-05-11,United States,5000,1.0
2015-05-11,United States,0,1.0
2015-05-01,United States,22500,1.0
2015-04-21,United States,6000,1.0
2015-02-12,United States,20000,1.0
2015-02-12,United States,11875,1.0
2014-11-12,United States,5750,1.0
2014-10-30,United States,11250,1.0
2014-10-30,United States,0,1.0
2014-10-28,United States,0,1.0
2014-10-28,United States,6875,1.0
2014-10-23,United States,22500,1.0
2014-10-23,United States,8750,1.0
2014-10-21,United States,0,1.0
2014-05-17,United States,10625,1.0
2014-05-17,United States,10625,1.0
2014-04-23,United States,18750,1.0
2014-04-23,United States,13750,1.0
2013-11-03,United States,0,1.0
2013-09-26,United States,0,1.0
2019-04-25,United States,0,1.0
2019-04-23,United States,31250,1.0
2019-04-18,United States,11250,1.0
2019-04-11,United States,10000,1.0
2019-03-30,United States,0,1.0
2019-03-30,United States,0,1.0
2019-02-27,United States,16250,1.0
2018-10-16,United States,18750,1.0
2018-10-16,United States,17500,1.0
2017-12-07,United States,37500,1.0
2017-12-07,United States,40000,1.0
2017-10-17,United States,25000,1.0
2017-10-17,United States,0,1.0
2017-08-31,United States,0,1.0
2017-08-31,United States,0,1.0
2017-07-14,United States,0,1.0
2017-05-30,United States,0,1.0
2017-05-30,United States,0,1.0
2017-04-18,United States,40000,1.0
2017-04-18,United States,35000,1.0
2016-10-27,United States,0,1.0
2016-10-26,United States,0,1.0
2016-04-25,United States,52500,1.0
2016-03-29,United States,0,1.0
2007-06-12,Europe,19200,0.7504690431519699
2019-01-20,Europe,0,0.7504690431519699
2018-10-20,Europe,0,0.7504690431519699
2018-06-06,Europe,249000,0.8490405841399219
2017-06-03,Europe,2500,0.8490405841399219
2017-06-01,Europe,8193,0.8917424647761727
2016-11-29,Europe,0,0.9410878976096367
2016-09-02,Europe,0,0.8962179602079227
2016-07-11,Europe,0,0.9053870529651425
2016-06-20,Europe,0,0.8835483300936562
2016-06-07,Europe,0,0.8810572687224669
2016-06-04,Europe,0,0.8810572687224669
2016-03-03,Europe,0,0.9134088417975886
2016-02-29,Europe,0,0.9201324990798675
2016-01-26,Europe,0,0.9219988936013277
2016-01-11,Europe,0,0.9192866335723477
2015-12-05,Europe,3250,0.9192866335723477
2015-12-05,Europe,0,0.9192866335723477
2015-12-05,Europe,0,0.9192866335723477
2015-06-06,Europe,3750,0.9192866335723477
2015-05-19,Europe,1750,0.896780557797507
2014-12-14,Europe,3828,0.896780557797507
2014-12-06,Europe,0,0.896780557797507
2014-11-29,Europe,0,0.896780557797507
2014-11-26,Europe,50,0.7998080460689435
2014-07-10,Europe,80,0.7352941176470588
2012-06-27,Europe,0,0.8027614995584812
2011-06-01,Europe,10200,0.692952671332548
2011-05-30,Europe,0,0.692952671332548
2009-12-12,Europe,8540,0.692952671332548
2009-11-19,Europe,0,0.6709158000670916
2007-06-12,Europe,19200,0.7504690431519699
2007-04-02,Europe,25000,0.7477194556602363
2019-03-14,Europe,0,0.8846426043878273
2019-01-20,Europe,0,0.8846426043878273
2019-01-20,Europe,0,0.8846426043878273
2019-01-20,Europe,0,0.8846426043878273
2018-12-19,Europe,0,0.8755034144633164
2018-12-19,Europe,0,0.8755034144633164
2018-06-06,Europe,249000,0.8490405841399219
2017-09-19,Europe,780,0.8347245409015025
2017-06-14,Europe,0,0.8867606632969762
2017-06-01,Europe,7440,0.8917424647761727
2017-03-11,Europe,0,0.8917424647761727
2016-12-07,Europe,230500,0.9295408068414203
2016-11-29,Europe,0,0.9410878976096367
2016-11-07,Europe,0,0.9059612248595761
2016-10-22,Europe,0,0.9059612248595761
2016-10-22,Europe,0,0.9059612248595761
2016-10-22,Europe,4000,0.9059612248595761
2016-06-20,Europe,16250,0.8835483300936562
2016-06-18,Europe,1800,0.8835483300936562
2016-05-30,Europe,0,0.8835483300936562
2016-05-30,Europe,5200,0.8835483300936562
2016-05-30,Europe,0,0.8835483300936562
2016-05-30,Europe,0,0.8835483300936562
2016-05-30,Europe,0,0.8835483300936562
2016-05-24,Europe,0,0.8972633467922835
2016-05-24,Europe,0,0.8972633467922835
2016-05-24,Europe,0,0.8972633467922835
2016-05-24,Europe,0,0.8972633467922835
2016-04-12,Europe,0,0.8775778850372971
2016-03-03,Europe,0,0.9134088417975886
2016-02-04,Europe,0,0.892936869363336
2016-01-11,Europe,5625,0.9192866335723477
2016-01-11,Europe,0,0.9192866335723477
2016-01-11,Europe,5625,0.9192866335723477
2015-12-11,Europe,0,0.9089256498818397
2015-12-05,Europe,8500,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-10-30,Europe,5000,0.9056330374932077
2015-09-23,Europe,3500,0.8960573476702508
2015-06-25,Europe,0,0.8931761343336907
2015-05-19,Europe,5625,0.896780557797507
2015-04-29,Europe,1276,0.8949346697691068
2015-04-24,Europe,3085,0.9194556822361163
2015-01-28,Europe,0,0.881678716275789
2014-12-14,Europe,8932,0.881678716275789
2014-12-14,Europe,3828,0.881678716275789
2014-12-11,Europe,0,0.8066467693796886
2014-12-06,Europe,4000,0.8066467693796886
2014-12-02,Europe,121500,0.8071025020177562
2014-06-07,Europe,0,0.8071025020177562
2014-06-07,Europe,7000,0.8071025020177562
2014-05-27,Europe,400,0.7343222205903951
2014-05-26,Europe,2100,0.7343222205903951
2013-04-20,Europe,0,0.7343222205903951
2013-03-23,Europe,0,0.7343222205903951
2011-10-29,Europe,0,0.7343222205903951
2011-05-30,Europe,0,0.7343222205903951
2011-05-07,Europe,5625,0.7343222205903951
2010-06-23,Europe,0,0.8123476848090982
2009-04-29,Europe,1098,0.7505253677574302
2008-05-27,Europe,0,0.6356874960269532
2008-05-27,Europe,0,0.6356874960269532
2008-05-27,Europe,0,0.6356874960269532
2008-04-15,Europe,0,0.6328713372571356
2007-10-19,Europe,7200,0.7011147724882564
2007-04-02,Europe,25000,0.7477194556602363
2006-05-30,Europe,16800,0.777121541809139
2005-11-29,Europe,7800,0.8484642796538265
2002-12-03,Europe,1912,1.0032102728731942
2019-02-26,Europe,0,0.8791981712678038
2018-12-08,Europe,0,0.8791981712678038
2018-11-30,Europe,0,0.8831581736288968
2018-11-29,Europe,57350,0.8785802143735723
2018-11-19,Europe,1560,0.8735150244584207
2018-09-24,Europe,6250,0.8494011721736175
2018-09-07,Europe,1890,0.8641548565502938
2018-06-09,Europe,37500,0.8641548565502938
2018-06-05,Europe,4096,0.8567511994516792
2017-12-07,Europe,2000,0.8481764206955046
2017-11-23,Europe,0,0.8481764206955046
2017-11-21,Europe,945000,0.8517162081594414
2017-06-14,Europe,3823,0.8867606632969762
2017-06-01,Europe,7440,0.8917424647761727
2017-02-16,Europe,0,0.9380863039399624
2017-02-16,Europe,0,0.9380863039399624
2017-02-16,Europe,1250,0.9380863039399624
2017-02-16,Europe,0,0.9380863039399624
2017-02-16,Europe,850,0.9380863039399624
2017-02-16,Europe,0,0.9380863039399624
2016-12-03,Europe,37200,0.9380863039399624
2016-11-26,Europe,0,0.9380863039399624
2016-11-26,Europe,0,0.9380863039399624
2016-11-22,Europe,75102,0.9417969485778865
2016-09-02,Europe,0,0.8962179602079227
2016-09-01,Europe,0,0.8933357155619082
2016-09-01,Europe,0,0.8933357155619082
2016-07-26,Europe,0,0.9104151493080844
2016-07-26,Europe,0,0.9104151493080844
2016-07-26,Europe,0,0.9104151493080844
2016-07-26,Europe,0,0.9104151493080844
2016-07-26,Europe,0,0.9104151493080844
2016-07-26,Europe,0,0.9104151493080844
2016-07-11,Europe,0,0.9053870529651425
2016-07-11,Europe,1800,0.9053870529651425
2016-07-11,Europe,0,0.9053870529651425
2016-07-11,Europe,2400,0.9053870529651425
2016-07-11,Europe,0,0.9053870529651425
2016-06-20,Europe,16250,0.8835483300936562
2016-06-18,Europe,0,0.8835483300936562
2016-06-14,Europe,0,0.892379082634303
2016-06-11,Europe,0,0.892379082634303
2016-06-09,Europe,0,0.8826904404625298
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-07,Europe,0,0.8810572687224669
2016-06-02,Europe,0,0.8962982880702699
2016-06-01,Europe,0,0.8956560680698611
2016-06-01,Europe,0,0.8956560680698611
2016-05-10,Europe,0,0.8782715615668364
2016-03-03,Europe,0,0.9134088417975886
2016-03-03,Europe,0,0.9134088417975886
2016-03-03,Europe,0,0.9134088417975886
2016-02-29,Europe,0,0.9201324990798675
2016-02-29,Europe,0,0.9201324990798675
2016-02-04,Europe,0,0.892936869363336
2016-02-04,Europe,3600,0.892936869363336
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2016-01-27,Europe,0,0.9202171712524155
2015-12-11,Europe,0,0.9089256498818397
2015-12-11,Europe,0,0.9089256498818397
2015-12-11,Europe,0,0.9089256498818397
2015-12-11,Europe,0,0.9089256498818397
2015-12-11,Europe,0,0.9089256498818397
2015-12-11,Europe,0,0.9089256498818397
2015-12-07,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,8500,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-05,Europe,0,0.9225092250922509
2015-12-03,Europe,0,0.91726288754357
2015-11-28,Europe,0,0.91726288754357
2015-11-26,Europe,0,0.91726288754357
2015-11-05,Europe,3750,0.9200478424878094
2015-09-23,Europe,3500,0.8960573476702508
2015-07-22,Europe,0,0.9187798603454612
2015-07-22,Europe,1290,0.9187798603454612
2015-06-03,Europe,0,0.8861320336730172
2015-05-21,Europe,0,0.8987956138774043
2015-04-26,Europe,0,0.8987956138774043
2015-04-24,Europe,3085,0.9194556822361163
2015-04-24,Europe,1800,0.9194556822361163
2014-12-14,Europe,8932,0.9194556822361163
2014-12-11,Europe,0,0.8066467693796886
2014-12-06,Europe,0,0.8066467693796886
2014-12-06,Europe,0,0.8066467693796886
2014-12-06,Europe,0,0.8066467693796886
2014-12-06,Europe,0,0.8066467693796886
2014-12-06,Europe,3500,0.8066467693796886
2014-12-06,Europe,1875,0.8066467693796886
2014-12-04,Europe,0,0.8043758043758044
2014-12-04,Europe,0,0.8043758043758044
2014-12-04,Europe,0,0.8043758043758044
2014-11-26,Europe,0,0.7998080460689435
2014-06-07,Europe,0,0.7998080460689435
2014-06-07,Europe,43920,0.7998080460689435
2014-06-07,Europe,0,0.7998080460689435
2014-06-07,Europe,0,0.7998080460689435
2014-06-07,Europe,7000,0.7998080460689435
2014-05-28,Europe,0,0.7355104442483084
2014-05-26,Europe,2100,0.7355104442483084
2013-12-06,Europe,1200,0.7304601899196493
2013-11-28,Europe,0,0.7304601899196493
2013-11-27,Europe,0,0.737300007373
2013-11-06,Europe,3634,0.7390983000739099
2013-10-25,Europe,0,0.724952878062926
2013-06-07,Europe,16500,0.7551729346020238
2013-05-16,Europe,0,0.7753140021708792
2013-05-16,Europe,0,0.7753140021708792
2012-11-29,Europe,0,0.7720219254226821
2012-10-20,Europe,10000,0.7720219254226821
2012-10-20,Europe,18750,0.7720219254226821
2012-10-20,Europe,0,0.7720219254226821
2012-06-09,Europe,0,0.7720219254226821
2012-06-09,Europe,20000,0.7720219254226821
2012-06-05,Europe,18000,0.804052424218059
2012-06-05,Europe,18000,0.804052424218059
2012-04-28,Europe,0,0.804052424218059
2011-12-12,Europe,1147,0.7582650894752806
2011-11-28,Europe,0,0.7499625018749063
2011-10-29,Europe,0,0.7499625018749063
2011-05-07,Europe,0,0.7499625018749063
2011-05-07,Europe,0,0.7499625018749063
2010-12-04,Europe,0,0.7499625018749063
2010-06-23,Europe,0,0.8123476848090982
2010-06-23,Europe,0,0.8123476848090982
2010-06-12,Europe,0,0.8123476848090982
2010-06-05,Europe,0,0.8123476848090982
2010-06-05,Europe,2380,0.8123476848090982
2010-06-04,Europe,2800,0.833472245374229
2010-06-01,Europe,0,0.8152616990053808
2010-05-19,Europe,69905,0.8118860112040269
2010-05-19,Europe,0,0.8118860112040269
2010-03-23,Europe,1200,0.7388252678241596
2010-03-06,Europe,8500,0.7388252678241596
2009-12-17,Europe,0,0.6984703499336453
2009-10-24,Europe,1830,0.6984703499336453
2009-09-18,Europe,0,0.6800870511425463
2009-05-13,Europe,23496,0.7346459006758742
2009-04-29,Europe,1098,0.7505253677574302
2009-04-29,Europe,1647,0.7505253677574302
2008-10-25,Europe,1952,0.7505253677574302
2008-10-24,Europe,1952,0.7912018355882585
2008-06-05,Europe,3500,0.6426735218508998
2008-05-27,Europe,0,0.6356874960269532
2008-05-27,Europe,0,0.6356874960269532
2008-05-27,Europe,0,0.6356874960269532
2008-05-27,Europe,0,0.6356874960269532
2008-04-30,Europe,0,0.6423432682425488
2008-04-30,Europe,0,0.6423432682425488
2008-04-15,Europe,0,0.6328713372571356
2007-10-19,Europe,5500,0.7011147724882564
2007-10-19,Europe,7200,0.7011147724882564
2007-04-02,Europe,6000,0.7477194556602363
2006-05-30,Europe,16800,0.777121541809139
2006-03-31,Europe,4641,0.8237910865804432
2005-11-29,Europe,7800,0.8484642796538265
2018-12-08,Europe,12500,0.8484642796538265
2018-12-06,Europe,0,0.8791981712678038
2018-06-08,Europe,8000,0.8494011721736175
2018-05-17,Europe,24579,0.8476012883539583
2018-04-12,Europe,0,0.8116883116883117
2017-12-14,Europe,0,0.8490405841399219
2017-06-08,Europe,9000,0.8915039671926541
2017-03-23,Europe,9558,0.9270418095856123
2017-03-11,Europe,0,0.9270418095856123
2017-02-16,Europe,5625,0.9380863039399624
2016-12-09,Europe,0,0.948676596148373
2016-06-14,Europe,0,0.892379082634303
2016-06-04,Europe,0,0.892379082634303
2016-05-30,Europe,0,0.892379082634303
2016-03-03,Europe,0,0.9134088417975886
2016-01-11,Europe,0,0.9192866335723477
2015-12-05,Europe,0,0.9192866335723477
2015-12-05,Europe,3600,0.9192866335723477
2015-12-03,Europe,0,0.91726288754357
2015-11-26,Europe,0,0.91726288754357
2015-09-28,Europe,0,0.8899964400142399
2015-09-21,Europe,0,0.8925383791503034
2015-06-12,Europe,36250,0.8866820358219543
2015-06-02,Europe,0,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2015-05-30,Europe,2976,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2014-12-06,Europe,4625,0.8984725965858041
2014-11-10,Europe,11700,0.8048289738430584
2014-09-29,Europe,4200,0.7872156183578682
2014-06-07,Europe,0,0.7872156183578682
2013-12-12,Europe,0,0.7271669575334497
2013-12-07,Europe,34160,0.7271669575334497
2013-11-28,Europe,20000,0.7271669575334497
2013-06-07,Europe,0,0.7551729346020238
2013-05-27,Europe,0,0.7551729346020238
2012-12-06,Europe,0,0.7711289327575571
2012-12-04,Europe,0,0.7644675483525724
2012-12-04,Europe,0,0.7644675483525724
2012-10-30,Europe,22500,0.7704753833115031
2012-06-09,Europe,0,0.7704753833115031
2012-05-24,Europe,0,0.7947230390209012
2012-05-23,Europe,200000,0.7956082425013924
2012-04-28,Europe,0,0.7956082425013924
2011-11-24,Europe,11250,0.7956082425013924
2011-10-29,Europe,2125,0.7956082425013924
2011-06-04,Europe,12500,0.7956082425013924
2011-05-28,Europe,3660,0.7956082425013924
2011-05-07,Europe,9375,0.7956082425013924
2011-02-26,Europe,0,0.7956082425013924
2010-06-12,Europe,0,0.7956082425013924
2010-06-04,Europe,11000,0.833472245374229
2010-06-04,Europe,6500,0.833472245374229
2008-12-10,Europe,30750,0.7678132678132679
2007-04-02,Europe,6500,0.7477194556602363
2007-04-02,Europe,8000,0.7477194556602363
2006-03-31,Europe,4641,0.8237910865804432
2018-12-18,Europe,0,0.8799718409010912
2018-12-06,Europe,0,0.8791981712678038
2018-12-06,Europe,0,0.8791981712678038
2018-06-08,Europe,8000,0.8494011721736175
2018-05-17,Europe,24579,0.8476012883539583
2018-04-12,Europe,0,0.8116883116883117
2018-03-18,Europe,400,0.8116883116883117
2017-12-14,Europe,0,0.8490405841399219
2017-12-04,Europe,93750,0.8440243079000674
2017-06-08,Europe,9000,0.8915039671926541
2017-06-06,Europe,259500,0.8876264867743653
2017-02-16,Europe,0,0.9380863039399624
2016-12-09,Europe,0,0.948676596148373
2016-09-02,Europe,2750,0.8962179602079227
2016-09-01,Europe,0,0.8933357155619082
2016-09-01,Europe,0,0.8933357155619082
2016-09-01,Europe,0,0.8933357155619082
2016-07-11,Europe,0,0.9053870529651425
2016-06-30,Europe,0,0.9064539521392314
2016-06-18,Europe,4000,0.9064539521392314
2016-06-18,Europe,0,0.9064539521392314
2016-06-18,Europe,0,0.9064539521392314
2016-06-07,Europe,0,0.8810572687224669
2016-06-04,Europe,0,0.8810572687224669
2016-06-01,Europe,0,0.8956560680698611
2016-04-12,Europe,451,0.8775778850372971
2016-04-12,Europe,1417,0.8775778850372971
2016-03-14,Europe,250,0.9003331232556046
2016-03-03,Europe,0,0.9134088417975886
2016-02-29,Europe,240,0.9201324990798675
2016-02-04,Europe,0,0.892936869363336
2016-01-27,Europe,0,0.9202171712524155
2016-01-26,Europe,1500,0.9219988936013277
2016-01-11,Europe,0,0.9192866335723477
2015-12-11,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-05,Europe,0,0.9089256498818397
2015-12-03,Europe,0,0.91726288754357
2015-12-03,Europe,10000,0.91726288754357
2015-09-28,Europe,0,0.8899964400142399
2015-06-25,Europe,2064,0.8931761343336907
2015-06-02,Europe,0,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2015-05-30,Europe,2976,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2015-05-30,Europe,0,0.8984725965858041
2014-12-15,Europe,1200,0.8019246190858058
2014-12-06,Europe,0,0.8019246190858058
2014-12-02,Europe,193500,0.8071025020177562
2014-11-10,Europe,11700,0.8048289738430584
2014-11-05,Europe,0,0.800768737988469
2013-12-07,Europe,34160,0.800768737988469
2013-12-07,Europe,7500,0.800768737988469
2013-06-07,Europe,3000,0.7551729346020238
2013-06-04,Europe,0,0.7648183556405354
2013-06-04,Europe,469500,0.7648183556405354
2013-05-24,Europe,0,0.7739938080495355
2013-04-20,Europe,0,0.7739938080495355
2012-12-08,Europe,0,0.7739938080495355
2012-12-06,Europe,0,0.7711289327575571
2012-12-04,Europe,0,0.7644675483525724
2012-05-24,Europe,0,0.7947230390209012
2012-05-23,Europe,200000,0.7956082425013924
2012-04-28,Europe,0,0.7956082425013924
2012-04-18,Europe,2100,0.7620789513793629
2011-12-10,Europe,0,0.7620789513793629
2011-11-28,Europe,0,0.7499625018749063
2011-11-28,Europe,0,0.7499625018749063
2011-11-28,Europe,0,0.7499625018749063
2011-10-29,Europe,0,0.7499625018749063
2011-10-29,Europe,2125,0.7499625018749063
2011-10-29,Europe,0,0.7499625018749063
2011-10-29,Europe,0,0.7499625018749063
2011-06-04,Europe,0,0.7499625018749063
2011-05-31,Europe,0,0.6956037840845855
2011-05-28,Europe,3660,0.6956037840845855
2011-02-26,Europe,0,0.6956037840845855
2010-12-04,Europe,0,0.6956037840845855
2010-12-02,Europe,0,0.7559721802237678
2010-06-04,Europe,11000,0.833472245374229
2010-06-04,Europe,6500,0.833472245374229
2010-06-04,Europe,1500,0.833472245374229
2010-05-19,Europe,16775,0.8118860112040269
2010-03-23,Europe,5400,0.7388252678241596
2009-12-17,Europe,0,0.6984703499336453
2009-12-12,Europe,26230,0.6984703499336453
2009-12-04,Europe,0,0.6718172657037286
2009-10-24,Europe,6344,0.6718172657037286
2009-06-20,Europe,14640,0.6718172657037286
2009-04-29,Europe,7320,0.7505253677574302
2009-04-29,Europe,9150,0.7505253677574302
2009-04-29,Europe,6100,0.7505253677574302
2008-12-10,Europe,30750,0.7678132678132679
2008-10-25,Europe,10370,0.7678132678132679
2008-10-24,Europe,10370,0.7912018355882585
2008-05-27,Europe,0,0.6356874960269532
2019-05-28,Europe,0,0.8946944618412813
2019-05-28,Europe,7800,0.8946944618412813
2018-12-18,Europe,0,0.8799718409010912
2018-12-06,Europe,0,0.8791981712678038
2018-12-01,Europe,14260,0.8791981712678038
2018-11-29,Europe,0,0.8785802143735723
2018-09-25,Europe,1250,0.8496176720475785
